offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,4010208119,true,2,39,14,2,12,12,2,52,8,27,FG
Appalachian State,Sun Belt,Gardner-Webb,,401021661,4010216611,true,1,25,15,1,100,13,53,7,3,75,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,4010216612,true,1,93,13,1,97,11,53,,3,-4,PUNT TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,4010216614,true,1,75,11,1,0,7,46,7,11,75,TD
Appalachian State,Sun Belt,Gardner-Webb,,401021661,4010216615,true,1,28,7,1,100,2,32,14,12,72,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,4010216616,false,1,75,2,1,42,,33,59,6,33,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,4010216617,true,1,8,,1,100,,8,25,2,92,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,4010216618,false,1,75,,2,76,14,13,55,3,-1,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,4010216619,true,2,91,14,2,100,14,6,7,1,9,TD
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,4010216621,true,1,20,15,1,100,12,27,33,7,80,TD
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,4010216622,false,1,67,12,1,33,9,26,1,7,34,INT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,4010216623,false,1,22,9,1,31,5,56,30,6,9,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,4010216624,true,1,76,5,1,0,3,8,48,6,76,TD
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,4010216625,false,1,25,3,1,33,,43,25,3,8,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,4010216626,false,1,0,,2,61,14,37,6,3,2,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,4010216627,false,2,8,14,2,10,13,23,14,3,2,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,4010216628,false,2,55,13,2,18,12,5,18,4,37,INT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,4010216629,true,2,25,12,2,100,6,59,6,11,92,TD
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,4010216631,false,1,35,15,1,50,12,24,36,5,15,PUNT
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,4010216632,false,1,93,12,1,76,10,2,22,5,17,PUNT
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,4010216633,true,1,21,10,1,100,6,13,49,8,79,TD
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,4010216634,true,1,77,6,1,33,2,31,42,9,44,FG
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,4010216635,false,1,37,2,1,30,,20,11,3,-7,PUNT
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,4010216636,true,1,76,,2,0,8,14,6,13,76,TD
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,4010216637,false,2,30,8,2,25,6,14,,3,-5,PUNT
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,4010216638,false,2,60,6,2,44,1,25,49,7,16,PUNT
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,4010216639,false,2,12,1,2,68,,28,57,6,56,MISSED FG
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,4010216641,false,1,75,15,1,68,13,14,46,3,7,PUNT
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,4010216642,true,1,27,13,1,100,8,32,42,13,73,TD
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,4010216643,true,1,76,8,1,0,7,,32,6,76,TD
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,4010216644,false,1,25,7,1,40,4,46,14,5,15,PUNT
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,4010216645,true,1,81,4,2,0,13,51,55,14,81,TD
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,4010216646,false,2,25,13,2,12,12,22,29,3,-13,PUNT
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,4010216647,true,2,55,12,2,0,10,23,59,5,55,TD
